,Score,Druggability Score,Number of Alpha Spheres,Total SASA,Polar SASA,Apolar SASA,Volume,Mean local hydrophobic density,Mean alpha sphere radius :,Mean alp. sph. solvent access,Apolar alpha sphere proportion,Hydrophobicity score:,Volume score: ,Polarity score:,Charge score :,Proportion of polar atoms: ,Alpha sphere density,Cent. of mass - Alpha Sphere max dist: ,Flexibility,pocket_number,protein
51,-0.077,0.004,27,90.903,48.636,42.267,255.800,14.000,3.823,0.480,0.556,28.250, 4.375, 4, 1,40.000,2.965,6.764,0.501,52,Guanine-N7
52,-0.078,0.036,29,96.067,26.025,70.042,388.963,21.000,4.045,0.555,0.759,15.500, 3.900, 6, 1,35.000,3.111,7.420,0.517,53,Guanine-N7
53,-0.082,0.000,23,115.153,72.252,42.900,432.971,4.667,3.971,0.576,0.261,7.375, 2.625, 3, 1,45.000,3.994,11.512,0.720,54,Guanine-N7
54,-0.083,0.000,22,51.646,31.117,20.530,158.501,7.000,3.976,0.609,0.364,19.667, 3.778, 4, 1,46.667,1.335,3.176,0.864,55,Guanine-N7
55,-0.084,0.001,19,105.994,40.782,65.212,311.484,3.000,3.884,0.521,0.211,8.125, 3.500, 5, 1,50.000,3.751,9.161,0.356,56,Guanine-N7
56,-0.090,0.007,24,78.364,11.786,66.578,238.213,15.000,4.071,0.625,0.667,38.625, 3.875, 4, -1,33.333,2.391,4.471,0.383,57,Guanine-N7
57,-0.097,0.029,29,100.533,18.414,82.119,386.897,21.000,4.045,0.555,0.759,15.500, 3.900, 6, 1,35.000,3.111,7.425,0.517,58,Guanine-N7
58,-0.101,0.001,17,66.903,16.183,50.720,222.271,9.000,4.160,0.532,0.588,43.714, 4.857, 4, 0,30.769,1.921,4.002,0.480,59,Guanine-N7
59,-0.102,0.001,20,71.023,16.205,54.818,189.826,7.000,3.716,0.622,0.400,32.375, 3.250, 4, 1,37.500,2.040,5.067,0.261,60,Guanine-N7
60,-0.107,0.000,15,74.953,39.932,35.021,190.640,0.000,4.012,0.492,0.000,9.875, 4.375, 6, 2,60.000,2.238,4.930,0.882,61,Guanine-N7
61,-0.109,0.000,18,90.981,66.829,24.153,276.063,2.000,3.998,0.594,0.167,-14.889, 4.111, 6, 2,47.059,2.815,5.943,0.556,62,Guanine-N7
62,-0.114,0.000,23,72.980,54.866,18.114,190.544,2.000,3.892,0.496,0.130,13.800, 3.900, 5, 0,58.824,1.876,4.994,0.500,63,Guanine-N7
63,-0.115,0.000,21,116.776,73.302,43.475,287.355,10.000,3.732,0.478,0.524,1.125, 5.000, 6, 0,45.000,3.723,7.499,0.614,64,Guanine-N7
64,-0.118,0.001,32,116.218,82.405,33.814,364.100,4.000,3.776,0.435,0.156,20.417, 3.500, 6, -1,58.333,3.385,8.614,0.443,65,Guanine-N7
65,-0.119,0.001,53,173.801,98.928,74.873,627.420,5.000,3.960,0.454,0.151,27.176, 4.471, 9, 2,51.351,5.048,12.301,0.708,66,Guanine-N7
66,-0.125,0.001,17,72.713,18.370,54.343,223.197,9.000,4.160,0.532,0.588,43.714, 4.857, 4, 0,30.769,1.922,4.005,0.480,67,Guanine-N7
67,-0.127,0.000,15,76.036,59.129,16.907,190.800,2.000,3.944,0.512,0.200,25.625, 3.875, 3, 1,50.000,2.054,4.994,0.786,68,Guanine-N7
68,-0.127,0.002,21,89.554,29.173,60.381,306.159,12.000,4.223,0.579,0.619,24.125, 4.500, 5, 1,33.333,2.542,7.695,0.646,69,Guanine-N7
69,-0.144,0.000,25,124.506,89.484,35.021,295.571,2.000,3.907,0.524,0.120,10.875, 4.875, 7, -1,45.000,3.736,8.336,0.652,70,Guanine-N7
70,-0.146,0.000,15,84.615,50.801,33.814,191.394,0.000,4.012,0.492,0.000,9.875, 4.375, 6, 2,60.000,2.238,4.933,0.882,71,Guanine-N7
71,-0.151,0.000,111,364.175,195.107,169.068,1273.122,8.091,3.950,0.481,0.198,14.839, 4.516, 20, 3,45.205,9.055,21.992,0.613,72,Guanine-N7
72,-0.151,0.001,20,83.178,17.254,65.924,188.156,7.000,3.717,0.622,0.400,32.375, 3.250, 4, 1,37.500,2.040,5.066,0.261,73,Guanine-N7
73,-0.162,0.020,58,197.458,85.960,111.498,635.771,22.067,3.917,0.495,0.517,37.765, 4.294, 7, 0,31.579,5.494,11.710,0.778,74,Guanine-N7
74,-0.163,0.003,42,145.416,54.844,90.572,432.932,13.263,4.084,0.497,0.452,16.900, 4.300, 6, 0,32.143,3.972,9.347,0.702,75,Guanine-N7
75,-0.163,0.000,38,144.239,85.066,59.174,480.047,5.000,3.919,0.489,0.158,15.500, 3.571, 8, 0,58.065,3.920,8.738,0.527,76,Guanine-N7
76,-0.170,0.000,19,77.192,50.624,26.568,204.082,3.000,4.294,0.757,0.211,30.500, 4.667, 3, 0,50.000,1.573,4.434,0.657,77,Guanine-N7
77,-0.170,0.003,21,100.106,31.271,68.835,311.007,12.000,4.223,0.579,0.619,24.125, 4.500, 5, 1,33.333,2.541,7.694,0.646,78,Guanine-N7
78,-0.173,0.000,16,66.091,43.146,22.945,159.975,2.000,4.188,0.570,0.188,11.333, 4.667, 4, 2,50.000,1.112,2.575,0.302,79,Guanine-N7
79,-0.176,0.002,48,149.639,43.367,106.271,353.320,9.833,3.709,0.447,0.250,23.000, 4.000, 6, 1,44.828,3.928,9.418,0.622,80,Guanine-N7
80,-0.183,0.000,23,90.190,72.075,18.114,187.364,2.000,3.893,0.496,0.130,13.800, 3.900, 5, 0,58.824,1.875,4.996,0.500,81,Guanine-N7
81,-0.212,0.000,15,97.487,55.220,42.267,258.085,9.000,4.036,0.436,0.667,-14.200, 4.600, 4, 0,46.154,2.081,5.325,0.566,82,Guanine-N7
82,-0.212,0.000,20,87.678,63.526,24.153,220.666,3.000,4.320,0.726,0.200,21.714, 4.571, 4, -1,52.941,1.542,4.433,0.660,83,Guanine-N7
83,-0.221,0.005,36,162.825,83.122,79.703,467.370,20.000,4.008,0.582,0.583,16.800, 5.200, 13, 3,43.333,4.189,9.439,0.454,84,Guanine-N7
84,-0.222,0.004,75,304.411,123.762,180.649,964.731,12.545,3.887,0.514,0.440,23.000, 3.895, 9, 1,38.596,7.473,16.756,0.501,85,Guanine-N7
85,-0.239,0.008,43,163.538,63.305,100.233,430.338,13.263,4.095,0.490,0.442,16.900, 4.300, 6, 0,32.143,3.921,9.347,0.702,86,Guanine-N7
86,-0.258,0.004,67,279.298,132.621,146.677,894.915,11.231,3.861,0.510,0.388,23.941, 3.941, 9, 1,39.216,6.780,16.414,0.471,87,Guanine-N7
87,-0.300,0.096,181,488.128,192.180,295.948,1800.250,19.452,3.958,0.528,0.343,13.333, 4.455, 19, 3,40.000,9.854,25.046,0.477,88,Guanine-N7
88,-0.402,0.440,78,313.014,112.547,200.466,947.788,24.629,3.893,0.460,0.449,13.458, 4.542, 16, 0,44.444,6.890,20.571,0.651,89,Guanine-N7
0,0.195,0.003,40,124.768,46.272,78.496,393.508,5.429,3.918,0.555,0.175,40.818, 4.091, 4, -3,43.333,4.720,11.327,0.467,1,nsp1
1,0.174,0.002,20,87.669,33.326,54.343,354.191,3.000,3.997,0.540,0.200,-4.500, 4.250, 9, 1,48.000,4.594,10.911,0.930,2,nsp1
2,0.166,0.470,31,54.207,1.071,53.136,182.805,29.000,3.850,0.487,0.968,93.364, 4.818, 0, 0,9.524,2.195,5.331,0.675,3,nsp1
3,0.162,0.000,67,233.388,107.478,125.910,821.560,5.833,4.084,0.491,0.179,20.500, 4.250, 10, 5,51.111,6.308,16.573,0.832,4,nsp1
4,0.160,0.139,38,79.344,23.793,55.551,254.602,23.000,3.887,0.475,0.632,41.273, 4.273, 3, 1,33.333,2.645,6.680,0.658,5,nsp1
5,0.110,0.003,48,164.767,82.569,82.198,571.934,19.714,3.992,0.495,0.438,14.000, 3.462, 6, -3,46.667,4.726,10.971,0.781,6,nsp1
6,0.096,0.000,18,64.997,31.183,33.814,256.525,0.000,3.744,0.507,0.000,-9.429, 2.857, 3, -2,35.294,2.916,6.059,0.617,7,nsp1
7,0.070,0.056,29,64.488,16.183,48.305,164.300,22.000,3.654,0.495,0.793,37.333, 4.500, 3, 2,35.000,1.780,4.894,0.583,8,nsp1
8,0.069,0.000,31,94.511,57.075,37.436,284.849,4.000,3.895,0.467,0.161,16.111, 4.778, 6, 0,43.478,2.831,7.260,0.741,9,nsp1
9,0.037,0.003,61,263.464,95.603,167.860,1034.689,5.778,3.905,0.427,0.148,8.391, 3.304, 13, 1,52.174,6.214,14.217,0.506,10,nsp1
10,0.036,0.000,16,48.291,19.308,28.983,152.645,0.000,3.760,0.496,0.062,5.750, 3.875, 6, -3,46.667,1.733,4.137,0.875,11,nsp1
11,0.013,0.009,17,67.242,14.106,53.136,243.837,14.000,3.799,0.553,0.882,11.000, 4.800, 4, 2,26.667,2.233,6.020,0.438,12,nsp1
12,-0.048,0.001,17,83.156,42.097,41.059,205.440,7.000,3.987,0.626,0.471,15.667, 4.667, 5, -2,40.000,2.272,6.104,0.609,13,nsp1
0,0.370,0.399,56,114.882,47.255,67.627,383.995,16.667,3.889,0.464,0.321,20.538, 2.846, 4, 0,47.059,4.050,10.213,0.000,1,nsp4
1,0.240,0.001,40,129.900,52.612,77.288,493.781,4.800,3.998,0.587,0.250,9.154, 3.154, 8, -1,48.387,4.724,10.875,0.000,2,nsp4
2,0.209,0.001,21,71.373,18.237,53.136,270.967,2.000,3.801,0.605,0.143,15.667, 4.111, 6, -1,42.857,3.901,9.128,0.000,3,nsp4
3,0.191,0.024,18,51.142,25.781,25.360,147.865,6.000,3.525,0.321,0.389,15.909, 3.727, 5, -2,44.444,3.114,8.776,0.167,4,nsp4
4,0.178,0.001,27,91.145,57.252,33.893,311.474,3.600,3.843,0.479,0.185,3.125, 4.875, 7, 0,46.154,3.780,9.397,0.000,5,nsp4
5,0.176,0.007,42,149.673,61.516,88.157,576.105,8.545,4.135,0.502,0.262,15.727, 3.727, 4, 1,44.828,4.727,12.250,0.466,6,nsp4
6,0.130,0.006,23,110.627,47.830,62.797,333.112,7.455,4.004,0.621,0.478,18.667, 5.333, 5, 2,39.130,4.546,10.034,0.130,7,nsp4
7,0.113,0.001,24,102.007,44.040,57.966,315.510,4.000,3.929,0.479,0.208,36.333, 5.111, 5, 1,35.000,3.879,7.680,0.000,8,nsp4
8,0.111,0.000,25,127.991,88.634,39.357,373.833,3.250,3.810,0.490,0.320,15.375, 4.375, 5, 1,52.174,4.793,9.538,0.000,9,nsp4
9,0.099,0.005,32,150.038,69.127,80.911,398.844,3.000,3.775,0.491,0.125,11.200, 3.700, 5, 1,50.000,4.971,12.384,0.214,10,nsp4
10,0.096,0.026,26,62.257,24.821,37.436,162.272,11.000,3.849,0.492,0.462,-0.600, 3.900, 5, 0,47.368,1.793,4.973,0.000,11,nsp4
11,0.091,0.175,17,55.551,0.000,55.551,121.835,14.000,3.616,0.674,0.882,57.250, 5.000, 1, 1,23.077,2.353,5.023,0.000,12,nsp4
12,0.085,0.002,21,90.096,51.452,38.644,288.756,6.000,3.943,0.605,0.333,38.250, 4.500, 5, -1,52.632,3.332,8.775,0.000,13,nsp4
13,0.071,0.000,18,77.604,46.206,31.398,302.518,2.000,4.031,0.678,0.167,28.889, 4.667, 6, 1,42.105,2.900,6.132,0.000,14,nsp4
14,0.070,0.429,20,81.965,10.715,71.250,235.762,15.000,3.943,0.712,0.800,64.600, 4.800, 2, 0,26.667,2.977,7.704,0.000,15,nsp4
15,0.065,0.037,17,83.063,33.392,49.671,270.910,12.000,3.852,0.523,0.765,29.250, 4.250, 4, 1,35.294,3.205,6.728,0.000,16,nsp4
16,0.054,0.563,21,93.283,8.749,84.534,284.087,17.000,4.175,0.571,0.857,62.444, 5.000, 3, 3,21.053,3.201,7.675,0.000,17,nsp4
17,0.053,0.001,16,54.690,17.254,37.436,188.506,4.000,3.991,0.593,0.312,-26.600, 3.800, 5, -1,46.667,1.958,3.900,0.000,18,nsp4
18,0.046,0.092,18,54.093,2.165,51.928,133.301,13.000,3.780,0.534,0.778,66.857, 4.714, 3, 0,25.000,1.680,4.238,0.000,19,nsp4
19,0.045,0.006,20,72.497,38.683,33.814,198.072,10.000,3.792,0.577,0.550,31.500, 4.500, 5, 0,35.294,2.237,5.177,0.265,20,nsp4
20,0.030,0.001,27,112.511,47.299,65.212,367.040,4.000,3.739,0.407,0.185,41.125, 5.375, 6, 0,45.000,3.095,8.774,0.000,21,nsp4
21,0.021,0.000,17,70.903,41.920,28.983,222.920,3.000,3.979,0.523,0.235,47.000, 4.857, 4, -1,53.333,2.208,5.671,0.200,22,nsp4
22,0.010,0.001,15,57.431,34.486,22.945,206.024,6.000,4.029,0.520,0.467,6.800, 4.600, 4, -1,53.846,1.700,3.937,0.000,23,nsp4
23,0.008,0.002,15,72.475,38.661,33.814,202.798,7.000,3.810,0.466,0.533,27.857, 4.429, 4, 0,38.462,2.344,5.621,0.000,24,nsp4
24,-0.006,0.001,21,124.164,58.952,65.212,409.053,2.400,3.965,0.505,0.238,37.500, 3.875, 3, -2,38.889,3.781,10.248,0.000,25,nsp4
25,-0.012,0.001,18,95.055,41.920,53.136,261.329,3.000,4.002,0.549,0.222,24.125, 3.875, 4, 1,50.000,2.826,7.769,0.000,26,nsp4
26,-0.037,0.170,15,97.590,2.187,95.403,254.135,12.000,3.927,0.704,0.867,66.286, 4.714, 2, 2,27.778,2.986,7.321,0.167,27,nsp4
27,-0.131,0.003,17,114.517,39.644,74.873,299.035,7.000,4.092,0.607,0.471,33.500, 4.800, 5, -3,29.412,2.470,5.099,0.353,28,nsp4
0,0.347,0.067,19,99.613,44.063,55.551,381.608,9.000,3.854,0.638,0.526,0.400, 4.600, 4, -1,41.176,3.782,10.697,0.640,1,ORF6
1,0.295,0.459,21,101.840,25.759,76.081,226.667,13.000,3.857,0.468,0.667,53.500, 4.833, 3, 0,33.333,2.827,6.093,0.521,2,ORF6
0,0.184,0.005,38,77.077,40.848,36.229,242.673,4.889,3.655,0.431,0.237,28.091, 3.545, 3, -2,53.571,4.174,10.379,0.000,1,nsp2
1,0.070,0.002,16,65.523,36.540,28.983,268.369,4.000,3.867,0.614,0.375,10.250, 4.125, 6, -2,44.444,3.393,8.775,0.038,2,nsp2
2,0.067,0.000,17,78.878,46.272,32.606,334.225,3.000,3.946,0.607,0.235,-4.667, 4.500, 5, 0,40.000,3.881,7.775,0.141,3,nsp2
3,0.058,0.011,24,52.639,13.995,38.644,144.201,14.000,3.638,0.406,0.625,34.300, 4.200, 4, 0,35.294,2.377,5.179,0.000,4,nsp2
4,0.050,0.001,18,62.349,23.705,38.644,289.784,5.000,4.158,0.748,0.333,0.800, 4.400, 4, -1,42.105,2.930,7.627,0.000,5,nsp2
5,0.046,0.037,60,135.929,67.094,68.835,424.397,16.778,3.813,0.456,0.300,27.250, 3.500, 5, 2,40.000,4.073,9.353,0.153,6,nsp2
6,0.044,0.000,20,62.696,40.959,21.737,275.563,2.000,3.900,0.709,0.150,11.167, 3.667, 4, 2,52.941,2.793,6.873,0.000,7,nsp2
7,0.039,0.003,29,83.918,42.858,41.059,242.369,13.000,3.826,0.475,0.483,10.222, 4.111, 6, -2,38.095,3.308,7.703,0.000,8,nsp2
8,0.038,0.313,45,144.913,72.297,72.616,499.059,28.235,3.970,0.488,0.756,54.400, 4.900, 3, 1,25.000,5.060,13.376,0.148,9,nsp2
9,0.031,0.005,19,74.047,35.402,38.644,285.251,12.000,3.887,0.579,0.684,-1.429, 3.857, 4, 2,42.105,3.210,8.756,0.060,10,nsp2
10,-0.002,0.000,123,366.946,191.286,175.660,1362.399,11.846,4.084,0.511,0.211,30.474, 4.632, 10, 2,44.444,8.739,26.867,0.000,11,nsp2
11,-0.009,0.000,26,102.870,59.395,43.475,324.900,2.000,3.915,0.465,0.115,17.556, 3.556, 4, 0,55.000,3.664,7.927,0.117,12,nsp2
12,-0.014,0.000,18,88.974,52.745,36.229,317.060,2.000,4.009,0.703,0.167,-8.600, 5.000, 5, -2,47.368,3.405,8.011,0.153,13,nsp2
13,-0.015,0.000,17,46.812,21.451,25.360,213.969,4.000,4.057,0.618,0.294,28.800, 3.000, 3, 0,35.714,1.616,4.641,0.049,14,nsp2
14,-0.016,0.001,23,75.980,40.959,35.021,270.280,9.000,4.001,0.642,0.435,-8.500, 2.667, 3, -1,38.889,2.607,5.196,0.038,15,nsp2
15,-0.020,0.002,18,80.368,26.025,54.343,292.311,12.000,4.046,0.645,0.722,44.000, 5.500, 3, 2,31.818,2.953,5.195,0.000,16,nsp2
16,-0.020,0.000,16,51.554,32.232,19.322,160.667,5.000,3.903,0.624,0.375,-1.625, 4.750, 6, 3,53.333,1.803,4.074,0.000,17,nsp2
17,-0.029,0.005,16,71.664,17.320,54.343,244.950,12.000,4.080,0.640,0.812,16.000, 5.000, 3, 2,26.667,2.615,5.707,0.153,18,nsp2
18,-0.032,0.052,21,109.081,16.094,92.987,315.361,15.778,3.961,0.637,0.857,62.400, 4.800, 1, 1,21.053,3.986,8.705,0.153,19,nsp2
19,-0.032,0.000,20,122.580,77.897,44.682,445.486,4.000,4.103,0.612,0.300,-28.500, 5.000, 3, 1,47.619,4.539,10.211,0.106,20,nsp2
20,-0.033,0.018,28,99.083,43.058,56.026,279.910,16.000,3.983,0.441,0.607,54.444, 4.333, 4, 1,36.842,3.210,6.712,0.235,21,nsp2
21,-0.041,0.008,15,75.264,6.429,68.835,289.375,11.000,4.144,0.651,0.800,74.000, 4.800, 1, 0,25.000,2.698,6.597,0.153,22,nsp2
22,-0.045,0.108,121,311.205,143.345,167.860,1133.382,26.154,4.140,0.539,0.322,32.636, 3.818, 8, 0,40.909,6.904,17.308,0.000,23,nsp2
23,-0.050,0.001,16,95.052,43.124,51.928,276.471,5.000,3.909,0.672,0.375,-2.714, 4.000, 6, 0,41.176,3.385,9.076,0.000,24,nsp2
24,-0.055,0.000,25,126.785,90.556,36.229,485.256,0.000,4.074,0.541,0.000,22.600, 4.100, 4, 1,54.167,4.155,7.883,0.000,25,nsp2
25,-0.066,0.000,15,93.216,67.856,25.360,289.889,2.000,4.050,0.725,0.200,-3.167, 4.833, 5, 0,53.333,3.144,7.976,0.153,26,nsp2
26,-0.066,0.002,19,115.067,55.893,59.174,318.758,7.000,3.992,0.572,0.421,5.875, 3.875, 5, -4,47.619,3.924,9.728,0.004,27,nsp2
27,-0.068,0.451,56,195.597,65.173,130.424,729.252,26.000,3.881,0.596,0.625,27.778, 5.111, 6, 2,35.000,5.298,16.208,0.153,28,nsp2
28,-0.076,0.000,17,69.076,37.678,31.398,224.765,2.000,4.119,0.511,0.176,14.556, 4.111, 5, 2,35.714,1.918,4.189,0.000,29,nsp2
29,-0.076,0.000,28,151.877,87.873,64.004,540.102,4.000,4.105,0.598,0.179,9.333, 4.417, 7, 2,53.846,4.723,10.073,0.000,30,nsp2
30,-0.077,0.008,15,56.877,8.572,48.305,138.886,14.000,3.744,0.540,1.000,74.200, 6.200, 2, 1,7.143,1.494,3.948,0.153,31,nsp2
31,-0.077,0.000,17,130.515,92.920,37.595,354.713,0.000,3.864,0.553,0.059,8.091, 4.909, 8, 0,60.000,4.513,9.737,0.000,32,nsp2
32,-0.081,0.000,23,81.977,39.710,42.267,291.825,6.000,3.894,0.526,0.304,44.500, 4.333, 1, -1,36.842,2.152,5.491,0.129,33,nsp2
33,-0.095,0.001,21,91.569,51.718,39.852,292.418,7.000,4.030,0.683,0.381,32.429, 4.429, 4, 1,42.105,2.480,5.619,0.153,34,nsp2
34,-0.097,0.002,23,79.377,31.072,48.305,221.407,9.000,3.996,0.709,0.435,15.714, 3.857, 4, -1,33.333,1.889,5.105,0.153,35,nsp2
35,-0.098,0.001,15,56.856,30.289,26.568,163.385,10.000,4.214,0.489,0.733,8.400, 5.000, 4, 1,36.364,1.243,2.968,0.000,36,nsp2
36,-0.099,0.209,36,136.314,42.119,94.195,437.381,27.667,4.091,0.478,0.833,9.750, 4.250, 5, -1,24.000,3.721,8.731,0.000,37,nsp2
37,-0.099,0.002,50,185.222,88.612,96.610,550.139,7.286,4.048,0.470,0.280,13.077, 4.231, 8, 2,37.143,4.912,11.590,0.000,38,nsp2
38,-0.106,0.000,16,77.244,59.129,18.114,265.481,0.000,4.106,0.553,0.062,15.000, 5.200, 4, -1,53.333,1.988,4.897,0.041,39,nsp2
39,-0.107,0.000,17,71.927,44.151,27.775,180.848,1.000,4.086,0.453,0.118,-8.000, 4.600, 4, -2,50.000,1.718,3.888,0.153,40,nsp2
40,-0.121,0.727,92,312.530,141.047,171.483,981.230,31.920,3.961,0.423,0.543,27.000, 4.182, 11, 1,41.509,7.313,17.584,0.092,41,nsp2
41,-0.182,0.530,34,156.368,34.397,121.970,440.031,25.630,4.145,0.442,0.794,63.778, 4.444, 3, 0,21.739,3.809,11.512,0.292,42,nsp2
42,-0.330,0.003,56,307.794,113.366,194.428,1076.699,15.182,4.155,0.557,0.393,17.462, 4.692, 9, 0,36.735,6.776,17.577,0.153,43,nsp2
0,0.263,0.973,80,178.184,4.286,173.898,928.163,59.925,4.068,0.517,1.000,79.600, 4.500, 1, 0,14.583,5.872,15.405,0.675,1,envelope_membrane
1,0.168,0.008,17,50.584,1.071,49.513,321.143,16.000,3.997,0.642,1.000,70.200, 4.400, 1, 0,15.789,3.606,7.511,0.664,2,envelope_membrane
2,0.100,0.894,92,294.353,21.429,272.924,1189.099,41.475,3.969,0.491,0.870,78.000, 4.211, 1, 0,20.312,8.014,20.078,0.681,3,envelope_membrane
3,0.093,0.819,98,252.776,36.651,216.125,824.180,47.254,4.020,0.484,0.684,36.167, 3.889, 7, 2,34.545,6.275,16.226,0.625,4,envelope_membrane
4,0.086,0.006,19,63.051,7.500,55.551,215.948,18.000,3.779,0.511,1.000,73.625, 5.250, 2, 1,21.053,3.132,6.613,0.760,5,envelope_membrane
5,0.056,0.006,23,57.558,3.214,54.343,191.577,22.000,3.829,0.512,1.000,70.286, 5.286, 2, 1,22.222,2.367,5.022,0.729,6,envelope_membrane
6,0.029,0.003,19,82.245,15.133,67.112,285.697,11.000,3.913,0.534,0.632,25.125, 4.125, 4, 2,38.889,3.341,6.876,0.487,7,envelope_membrane
7,0.005,0.534,84,279.818,32.254,247.564,943.738,39.848,3.988,0.490,0.786,73.167, 4.611, 3, 1,28.302,6.944,15.877,0.698,8,envelope_membrane
8,-0.009,0.006,25,54.343,0.000,54.343,150.313,23.000,3.640,0.464,0.960,91.000, 5.000, 0, 0,12.500,1.424,4.483,0.777,9,envelope_membrane
9,-0.016,0.002,19,69.384,5.379,64.004,220.565,11.000,3.971,0.540,0.632,61.143, 5.143, 2, 1,33.333,2.332,5.680,0.759,10,envelope_membrane
10,-0.059,0.001,17,59.130,10.825,48.305,162.829,7.000,4.129,0.657,0.471,76.000, 5.500, 1, 1,33.333,1.517,3.643,0.755,11,envelope_membrane
11,-0.062,0.013,28,111.537,6.473,105.064,265.050,19.905,3.813,0.459,0.750,63.625, 4.125, 2, 0,31.579,3.190,7.763,0.861,12,envelope_membrane
12,-0.066,0.000,19,105.755,35.712,70.042,333.766,8.000,4.106,0.461,0.474,42.714, 4.429, 3, 1,43.750,3.321,6.221,0.676,13,envelope_membrane
13,-0.068,0.000,16,59.859,4.308,55.551,186.039,6.000,4.334,0.672,0.438,76.000, 5.500, 1, 1,33.333,1.516,3.740,0.749,14,envelope_membrane
14,-0.068,0.003,19,126.647,10.715,115.932,478.444,11.429,4.105,0.670,0.737,69.286, 3.857, 1, 0,25.000,4.279,8.989,0.743,15,envelope_membrane
15,-0.072,0.022,31,102.648,0.000,102.648,276.750,29.000,3.830,0.472,0.968,79.750, 4.625, 1, 0,14.286,2.556,5.829,0.769,16,envelope_membrane
16,-0.097,0.002,16,64.531,5.357,59.174,231.052,15.000,4.200,0.572,1.000,72.000, 4.500, 1, 0,16.667,1.404,4.383,0.690,17,envelope_membrane
17,-0.110,0.002,19,68.835,0.000,68.835,162.114,17.000,3.761,0.606,0.947,73.000, 4.750, 1, 0,17.647,1.295,3.253,0.754,18,envelope_membrane
18,-0.112,0.002,28,140.721,42.903,97.818,419.148,17.000,3.887,0.570,0.643,37.333, 4.000, 3, -1,42.308,3.794,8.046,0.905,19,envelope_membrane
19,-0.115,0.003,17,74.741,10.737,64.004,165.009,16.000,4.076,0.529,1.000,72.000, 4.500, 1, 0,16.667,1.599,4.442,0.700,20,envelope_membrane
20,-0.123,0.006,26,114.236,11.786,102.450,272.953,20.000,3.897,0.473,0.808,36.444, 4.000, 4, 1,31.579,2.740,5.611,0.441,21,envelope_membrane
21,-0.134,0.001,15,92.969,9.643,83.326,208.794,12.000,3.970,0.560,0.867,89.200, 4.800, 0, 0,23.077,2.305,4.196,0.817,22,envelope_membrane
22,-0.143,0.001,15,94.313,8.572,85.742,239.025,12.000,4.190,0.584,0.867,89.200, 4.800, 0, 0,23.077,2.271,4.063,0.817,23,envelope_membrane
23,-0.152,0.091,48,202.867,21.584,181.282,626.713,27.438,4.117,0.517,0.667,48.818, 4.273, 3, 1,26.316,4.784,11.290,0.702,24,envelope_membrane
24,-0.159,0.001,16,100.212,10.847,89.364,240.067,8.000,3.800,0.445,0.562,63.600, 4.200, 1, 0,38.462,2.303,5.215,0.871,25,envelope_membrane
25,-0.184,0.042,33,156.238,16.094,140.144,620.896,28.000,4.340,0.632,0.879,56.667, 4.222, 2, 0,20.000,3.367,9.071,0.683,26,envelope_membrane
26,-0.197,0.009,21,139.018,8.594,130.424,325.418,18.000,4.011,0.553,0.905,89.200, 4.800, 0, 0,15.789,3.278,7.173,0.814,27,envelope_membrane
0,0.175,0.066,30,130.470,21.783,108.687,456.064,12.900,3.922,0.638,0.667,51.500, 4.875, 4, 1,32.258,6.610,18.032,0.502,1,papin1
1,0.161,0.051,52,170.082,90.379,79.703,573.438,22.148,3.751,0.491,0.519,35.444, 3.833, 7, -1,40.909,6.387,16.994,0.008,2,papin1
2,0.151,0.002,19,23.494,5.379,18.114,125.248,12.000,3.574,0.356,0.684,5.455, 3.818, 5, 2,38.889,2.223,4.677,0.694,3,papin1
3,0.147,0.010,39,139.205,64.332,74.873,531.915,9.000,4.031,0.555,0.308,27.929, 3.500, 9, 0,44.444,6.092,15.451,0.702,4,papin1
4,0.132,0.028,53,91.744,19.286,72.458,333.047,27.517,3.968,0.561,0.547,39.800, 3.600, 4, -1,35.484,3.283,8.693,0.011,5,papin1
5,0.132,0.002,38,54.647,28.079,26.568,194.982,10.000,3.754,0.441,0.289,31.000, 5.000, 8, 0,40.909,2.376,5.214,0.589,6,papin1
6,0.126,0.001,25,24.632,6.517,18.114,92.024,12.000,3.616,0.453,0.520,41.000, 4.571, 4, -1,23.529,1.712,3.498,0.606,7,papin1
7,0.112,0.438,109,372.297,121.110,251.187,1114.657,29.525,3.860,0.439,0.541,27.000, 3.400, 9, -1,36.842,9.590,22.185,0.603,8,papin1
8,0.112,0.006,23,45.618,2.143,43.475,136.805,20.000,3.525,0.348,0.913,86.333, 4.667, 0, 0,15.789,2.573,4.930,0.574,9,papin1
9,0.111,0.001,34,113.296,58.952,54.343,425.200,7.000,3.848,0.624,0.235,23.455, 3.818, 7, -1,46.667,4.777,11.533,0.000,10,papin1
10,0.095,0.002,35,90.693,48.525,42.168,321.486,11.000,3.805,0.472,0.343,21.444, 4.556, 4, 3,50.000,3.705,7.802,0.014,11,papin1
11,0.083,0.000,18,90.648,60.378,30.270,436.093,1.000,4.132,0.679,0.222,7.000, 4.143, 5, -1,43.478,4.403,10.079,0.000,12,papin1
12,0.080,0.000,18,14.676,8.638,6.038,84.990,2.000,3.615,0.395,0.167,44.400, 4.400, 5, 2,53.846,1.109,3.072,0.604,13,papin1
